Split,Class,Original Class Folder,Patient ID,Path,Filename,Extension,SHA256,Valid,Width,Height,Mode,Format,Array Shape,Minimum Pixel,Maximum Pixel,Mean Pixel,Standard Deviation,File Size Bytes,MobileNet Resize Successful,Possible Blank Image,Possible All-Black Image,Possible All-White Image
train,Abdomen,Fetal abdomen,patient00823,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00823_Plane2_1_of_1.png,Patient00823_Plane2_1_of_1.png,.png,0971814d1ad9bc32f6451034cf437990a92fded2e563a4c3cdee4007decd4bd7,True,959,661,L,PNG,"(661, 959)",0.0,255.0,52.91921899230004,48.87691107614557,209000,True,False,False,False
train,Abdomen,Fetal abdomen,patient00826,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00826_Plane2_1_of_1.png,Patient00826_Plane2_1_of_1.png,.png,bf0b18be7346897f936565666dc43515198590d881160c4f7b0a7fcf5025b643,True,959,661,L,PNG,"(661, 959)",0.0,255.0,58.22146114759607,43.911758320045934,240393,True,False,False,False
train,Abdomen,Fetal abdomen,patient00829,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00829_Plane2_1_of_1.png,Patient00829_Plane2_1_of_1.png,.png,64bbadbbbb6f717ac7116f47ee872b0348130c208aec8f8ac757d60efaf3e946,True,959,661,L,PNG,"(661, 959)",0.0,255.0,48.70283594074135,45.0986438846303,212548,True,False,False,False
train,Abdomen,Fetal abdomen,patient00832,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00832_Plane2_1_of_2.png,Patient00832_Plane2_1_of_2.png,.png,78f0d5becf73d581785ef65dcc45a302ee006bafba0d80a521c384a9955c47b1,True,640,392,L,PNG,"(392, 640)",0.0,251.0,48.504763233418366,43.960555117080965,93987,True,False,False,False
train,Abdomen,Fetal abdomen,patient00832,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00832_Plane2_2_of_2.png,Patient00832_Plane2_2_of_2.png,.png,d99f03306e7113c20dee39455418d1ea30bb40c26dce6cbdef6fad5832ba1855,True,740,448,L,PNG,"(448, 740)",0.0,255.0,76.9831805019305,78.38282780624664,134405,True,False,False,False
train,Abdomen,Fetal abdomen,patient00834,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00834_Plane2_1_of_1.png,Patient00834_Plane2_1_of_1.png,.png,c9925af4acd6793528ba28afe8a4b860b4a285e0558a123c6e9c83bd55d38ebc,True,640,392,L,PNG,"(392, 640)",0.0,251.0,68.8962213010204,51.347300850180865,102476,True,False,False,False
train,Abdomen,Fetal abdomen,patient00836,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00836_Plane2_1_of_1.png,Patient00836_Plane2_1_of_1.png,.png,f041be28f9d0e48dc7a5e76a319935aeb9f307f74d42108b1fab824e6ceb8cd2,True,640,392,L,PNG,"(392, 640)",0.0,250.0,45.08984375,32.535500070465794,81718,True,False,False,False
train,Abdomen,Fetal abdomen,patient00837,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00837_Plane2_1_of_1.png,Patient00837_Plane2_1_of_1.png,.png,df3fec791f90bc5cb71646ac3e4c123af2b39a322691fd197517a56bd6a3c40e,True,961,663,L,PNG,"(663, 961)",0.0,255.0,63.73050162993237,39.33110995240831,256194,True,False,False,False
train,Abdomen,Fetal abdomen,patient00838,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00838_Plane2_1_of_1.png,Patient00838_Plane2_1_of_1.png,.png,2ff92b613a4812622063738a1eacc767cd2dda8e2c713772cc06d50b933eae71,True,961,663,L,PNG,"(663, 961)",0.0,255.0,36.425248335146115,36.6307932922236,201054,True,False,False,False
train,Abdomen,Fetal abdomen,patient00841,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00841_Plane2_1_of_1.png,Patient00841_Plane2_1_of_1.png,.png,8fb313acf7382c19bf9f930d5564fa46ba56bc4ac4198620d83f9cbfcf4736c3,True,1137,787,L,PNG,"(787, 1137)",0.0,255.0,43.62797951317529,40.31179157192519,277669,True,False,False,False
train,Abdomen,Fetal abdomen,patient00846,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00846_Plane2_1_of_1.png,Patient00846_Plane2_1_of_1.png,.png,9b9c125ee10db6fed1b27de25f815b9a83ada4463d3e13aa50a87640c1c2a337,True,959,661,L,PNG,"(661, 959)",0.0,255.0,40.04521856005452,37.55499416505494,218346,True,False,False,False
train,Abdomen,Fetal abdomen,patient00849,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00849_Plane2_1_of_1.png,Patient00849_Plane2_1_of_1.png,.png,1cd2890204e19994ce5a12bfd63b7a0bc06e8beb9edb6a9da49de1822c2d34e5,True,959,661,L,PNG,"(661, 959)",0.0,255.0,62.48421909484003,42.13360633339325,242586,True,False,False,False
train,Abdomen,Fetal abdomen,patient00850,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00850_Plane2_1_of_1.png,Patient00850_Plane2_1_of_1.png,.png,1121149b00a3e77a5df10611e44da347e3af2ea143f1f2dde627c13194a06cc0,True,959,661,L,PNG,"(661, 959)",0.0,255.0,41.938032714990875,40.66252171852437,232620,True,False,False,False
train,Abdomen,Fetal abdomen,patient00852,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00852_Plane2_1_of_1.png,Patient00852_Plane2_1_of_1.png,.png,a849c9970d10a995ccc746b8274dba01f616a384a767581907ff960f11d048c1,True,640,392,L,PNG,"(392, 640)",0.0,250.0,45.187703284438776,32.0156260342671,103290,True,False,False,False
train,Abdomen,Fetal abdomen,patient00853,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00853_Plane2_1_of_1.png,Patient00853_Plane2_1_of_1.png,.png,e0632c3babd562ddbae8efa4af90955e4d63522e0313b1bdc952301ffc169924,True,640,392,L,PNG,"(392, 640)",0.0,250.0,42.41777742346939,36.98752245357928,85849,True,False,False,False
train,Abdomen,Fetal abdomen,patient00854,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00854_Plane2_1_of_1.png,Patient00854_Plane2_1_of_1.png,.png,379a92d58e37fd942e82bcb1defac206f634642f2a7c0add02d6f37dca8a3327,True,640,392,L,PNG,"(392, 640)",0.0,250.0,30.892857142857142,33.43324226659198,83077,True,False,False,False
train,Abdomen,Fetal abdomen,patient00855,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00855_Plane2_1_of_1.png,Patient00855_Plane2_1_of_1.png,.png,79348b1953758fe5f7a02396237366b3e3100289304e0d6ea7c44d0389ecc324,True,640,392,L,PNG,"(392, 640)",0.0,252.0,61.688197544642854,46.23963162241939,125231,True,False,False,False
train,Abdomen,Fetal abdomen,patient00856,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00856_Plane2_1_of_1.png,Patient00856_Plane2_1_of_1.png,.png,eb8ab21fd3ee070ed8b896a876f0525937e69dec479ff80a68607a885cccea50,True,640,392,L,PNG,"(392, 640)",0.0,250.0,58.723588966836736,47.12375762993901,83207,True,False,False,False
train,Abdomen,Fetal abdomen,patient00857,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00857_Plane2_1_of_1.png,Patient00857_Plane2_1_of_1.png,.png,e0898dbdbf2d645bcb1c90a71427b665a98825ace693145df07cc5168fb55ab2,True,959,661,L,PNG,"(661, 959)",0.0,255.0,37.69042702386342,40.105998033468616,177988,True,False,False,False
train,Abdomen,Fetal abdomen,patient00859,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00859_Plane2_1_of_1.png,Patient00859_Plane2_1_of_1.png,.png,e382c791a38577c77a235eabaccbf7412f726ffc88594e8487ecf4f5389b6191,True,959,661,L,PNG,"(661, 959)",0.0,255.0,69.69765372717104,50.15620741797438,266827,True,False,False,False
train,Abdomen,Fetal abdomen,patient00866,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00866_Plane2_1_of_1.png,Patient00866_Plane2_1_of_1.png,.png,59b968847440bf0ebe52245347d8cbe44deabbe4da89fd3582021becf55b8707,True,959,661,L,PNG,"(661, 959)",0.0,255.0,34.06427995627064,34.64684244965264,226096,True,False,False,False
train,Abdomen,Fetal abdomen,patient00867,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00867_Plane2_1_of_2.png,Patient00867_Plane2_1_of_2.png,.png,87a474fc27242f96e193e747f34b27c58d1fb00c1432e8b1ec48a220e90ea4b3,True,640,392,L,PNG,"(392, 640)",0.0,250.0,34.853288424744896,29.995590595053873,101638,True,False,False,False
train,Abdomen,Fetal abdomen,patient00867,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00867_Plane2_2_of_2.png,Patient00867_Plane2_2_of_2.png,.png,bb0d778a48ff8fd1645ec8b76252f993e666af740432ccfe3e4070d31ccc35b8,True,640,392,L,PNG,"(392, 640)",0.0,250.0,36.67224968112245,31.897228543944035,102699,True,False,False,False
train,Abdomen,Fetal abdomen,patient00868,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00868_Plane2_1_of_2.png,Patient00868_Plane2_1_of_2.png,.png,283d64601a8d7ac0f4164330cc6144bbf1a5f3ebdb19777e8d87079ae03b5778,True,640,392,L,PNG,"(392, 640)",0.0,250.0,56.57476881377551,34.512042890253106,82624,True,False,False,False
train,Abdomen,Fetal abdomen,patient00868,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00868_Plane2_2_of_2.png,Patient00868_Plane2_2_of_2.png,.png,bb8c917052399b93184176a470f91f22ff89a2c7246ea8dfe776808afa366be3,True,640,392,L,PNG,"(392, 640)",0.0,250.0,45.198860012755105,31.623773928220274,84923,True,False,False,False
train,Abdomen,Fetal abdomen,patient00869,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00869_Plane2_1_of_1.png,Patient00869_Plane2_1_of_1.png,.png,bc10d4ec43e1a57d2502a53f51ad774a886aa67411ef2237a3080b97ae24887b,True,640,392,L,PNG,"(392, 640)",0.0,250.0,63.32287946428571,45.29482605141081,119806,True,False,False,False
train,Abdomen,Fetal abdomen,patient00870,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00870_Plane2_1_of_2.png,Patient00870_Plane2_1_of_2.png,.png,ff3a8ec7634483330a7227242dcace6db24db2785c81baf872e1f06e5ecb9ed2,True,640,392,L,PNG,"(392, 640)",0.0,250.0,56.65232780612245,38.15753591620029,100043,True,False,False,False
train,Abdomen,Fetal abdomen,patient00870,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00870_Plane2_2_of_2.png,Patient00870_Plane2_2_of_2.png,.png,9daa26a287a6c0d4a21d52233d6ecca6dce590317aad512b8c65aab8705d2908,True,640,392,L,PNG,"(392, 640)",0.0,250.0,46.40961814413265,37.57576193519482,102262,True,False,False,False
train,Abdomen,Fetal abdomen,patient00871,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00871_Plane2_1_of_1.png,Patient00871_Plane2_1_of_1.png,.png,3e4f7f93b0f41f86f38bf72d4ab78a3443be7360643647c2338b31bd9fca92df,True,640,392,L,PNG,"(392, 640)",0.0,250.0,77.26821588010205,38.39953314846057,106460,True,False,False,False
train,Abdomen,Fetal abdomen,patient00872,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00872_Plane2_1_of_1.png,Patient00872_Plane2_1_of_1.png,.png,b648f221f9f615e37bd4564c396a06fc4ee4bcc5df04dee431dc5f0cd6472423,True,640,392,L,PNG,"(392, 640)",0.0,250.0,40.02642697704081,35.577666975125645,83372,True,False,False,False
train,Abdomen,Fetal abdomen,patient00873,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00873_Plane2_1_of_1.png,Patient00873_Plane2_1_of_1.png,.png,37d0dccbc0aa94a39b13a5608e319ee863f6c8a015c1b0912d5ca512c720d676,True,640,392,L,PNG,"(392, 640)",0.0,250.0,40.777734375,31.92276508357678,100878,True,False,False,False
train,Abdomen,Fetal abdomen,patient00874,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00874_Plane2_1_of_1.png,Patient00874_Plane2_1_of_1.png,.png,3848a99f93f1343e947a384a0bc883d42e9be0e4936b8ab46c0062ca7f5af0b1,True,640,392,L,PNG,"(392, 640)",0.0,250.0,44.840740593112244,42.76563248158194,86392,True,False,False,False
train,Abdomen,Fetal abdomen,patient00879,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00879_Plane2_1_of_2.png,Patient00879_Plane2_1_of_2.png,.png,3bb95457d9923a44cd2225d05e768ad0dfa86ad38c905aecf21bf98209aa0262,True,959,661,L,PNG,"(661, 959)",0.0,255.0,57.045086046830804,45.281348342514974,220171,True,False,False,False
train,Abdomen,Fetal abdomen,patient00879,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00879_Plane2_2_of_2.png,Patient00879_Plane2_2_of_2.png,.png,95ee8da54d425a363607fbf9dc1ddf8e5224c81b52845bb1d0661942e032778b,True,959,661,L,PNG,"(661, 959)",0.0,255.0,37.2572775789203,33.871540786815245,175143,True,False,False,False
train,Abdomen,Fetal abdomen,patient00882,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00882_Plane2_1_of_2.png,Patient00882_Plane2_1_of_2.png,.png,d0b6c3f5078f1debd3530327b66bfd59dbce11adb45cbd4a815b6841da55d91e,True,959,661,L,PNG,"(661, 959)",0.0,255.0,46.5990465358046,44.13254126520345,239100,True,False,False,False
train,Abdomen,Fetal abdomen,patient00882,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00882_Plane2_2_of_2.png,Patient00882_Plane2_2_of_2.png,.png,4ef6c37dff258e640bd6a6d3194bd349f90323627c4688f4cf8bde73e362e581,True,959,661,L,PNG,"(661, 959)",0.0,255.0,37.46343660425399,43.64289984704094,193765,True,False,False,False
train,Abdomen,Fetal abdomen,patient00891,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00891_Plane2_1_of_2.png,Patient00891_Plane2_1_of_2.png,.png,68bdcfbedc0e32e5aa77e33489d75e369484b64eea7ec7c20d591ccf6dd8271b,True,640,392,L,PNG,"(392, 640)",0.0,250.0,35.52950414540816,29.910635501649683,88745,True,False,False,False
train,Abdomen,Fetal abdomen,patient00891,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00891_Plane2_2_of_2.png,Patient00891_Plane2_2_of_2.png,.png,63fb694a0069a564971addf906d6e53ee53380977c783fdd83c66967f6640b1a,True,640,392,L,PNG,"(392, 640)",0.0,250.0,35.17832828443878,29.387013580272185,89914,True,False,False,False
train,Abdomen,Fetal abdomen,patient00892,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00892_Plane2_1_of_1.png,Patient00892_Plane2_1_of_1.png,.png,c92a938c61197a3e865d0aad733dffff2705f4fd35e75ee42cf014388483616d,True,640,392,L,PNG,"(392, 640)",0.0,250.0,60.91670918367347,44.83425566825149,89181,True,False,False,False
train,Abdomen,Fetal abdomen,patient00894,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00894_Plane2_1_of_2.png,Patient00894_Plane2_1_of_2.png,.png,be5dd6eeca5d4880dcd86d50c728ea69be93379c4e78f233f81a8bd075b71652,True,961,663,L,PNG,"(663, 961)",0.0,255.0,20.967023101564326,30.997297473781238,165459,True,False,False,False
train,Abdomen,Fetal abdomen,patient00894,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00894_Plane2_2_of_2.png,Patient00894_Plane2_2_of_2.png,.png,ee0d56399d69c2c842b0d0218f6a77c3205ff010be16f54f930480d69baea0dc,True,961,663,L,PNG,"(663, 961)",0.0,255.0,22.356207319236027,29.32665619559891,179556,True,False,False,False
train,Abdomen,Fetal abdomen,patient00895,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00895_Plane2_1_of_2.png,Patient00895_Plane2_1_of_2.png,.png,873b448fe2de7ac28eec304a4340e80094d6cea855666fb5f52c35fdec8521a6,True,961,663,L,PNG,"(663, 961)",0.0,255.0,30.516857283215856,31.40293440030423,240851,True,False,False,False
train,Abdomen,Fetal abdomen,patient00895,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00895_Plane2_2_of_2.png,Patient00895_Plane2_2_of_2.png,.png,737f6fb748ebe292dac3bbc59c94b1ef2765da82e8859906071bfb5410935e8d,True,961,663,L,PNG,"(663, 961)",0.0,255.0,26.93678970027137,28.981394278748006,231016,True,False,False,False
train,Abdomen,Fetal abdomen,patient00899,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00899_Plane2_1_of_1.png,Patient00899_Plane2_1_of_1.png,.png,08d323171f4af5dd18057e0ebf052a8e59e3de8cc3a98dd3dc6d4cb9d448338e,True,959,661,L,PNG,"(661, 959)",0.0,255.0,32.49574459022652,36.59742897107248,212806,True,False,False,False
train,Abdomen,Fetal abdomen,patient00903,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00903_Plane2_1_of_1.png,Patient00903_Plane2_1_of_1.png,.png,199682019a2963c956ae175fac8cfd212c6992bc7637df77a5f2cd320778aa10,True,959,661,L,PNG,"(661, 959)",0.0,255.0,50.39175010530069,49.127290906010515,189118,True,False,False,False
train,Abdomen,Fetal abdomen,patient00904,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00904_Plane2_1_of_1.png,Patient00904_Plane2_1_of_1.png,.png,9a1c221e726ced6e28bf719d8a9f9891a8ee770f5af53343b647e0b1101c4ffb,True,959,661,L,PNG,"(661, 959)",0.0,255.0,40.96299094966233,34.268725307114885,191105,True,False,False,False
train,Abdomen,Fetal abdomen,patient00906,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00906_Plane2_1_of_2.png,Patient00906_Plane2_1_of_2.png,.png,07366b89fab19f7c92607bd9bab5ef47b0fbdefd0d720ca6249a61e1dddc9571,True,640,392,L,PNG,"(392, 640)",0.0,250.0,33.357421875,30.07456546857626,88603,True,False,False,False
train,Abdomen,Fetal abdomen,patient00906,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00906_Plane2_2_of_2.png,Patient00906_Plane2_2_of_2.png,.png,07366b89fab19f7c92607bd9bab5ef47b0fbdefd0d720ca6249a61e1dddc9571,True,640,392,L,PNG,"(392, 640)",0.0,250.0,33.357421875,30.07456546857626,88603,True,False,False,False
train,Abdomen,Fetal abdomen,patient00908,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00908_Plane2_1_of_1.png,Patient00908_Plane2_1_of_1.png,.png,8b76214f16b961c0371dc63f527a793959b67da127c34e155895cf1b636cae35,True,640,392,L,PNG,"(392, 640)",0.0,250.0,62.982433832908164,44.43780280194694,90074,True,False,False,False
train,Abdomen,Fetal abdomen,patient00909,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00909_Plane2_1_of_2.png,Patient00909_Plane2_1_of_2.png,.png,7cfad1291ea2c035ec2dfa077d39740f399276c869b21409c578d6496c3ca979,True,640,392,L,PNG,"(392, 640)",0.0,250.0,39.29076849489796,39.66376545134506,91595,True,False,False,False
train,Abdomen,Fetal abdomen,patient00909,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00909_Plane2_2_of_2.png,Patient00909_Plane2_2_of_2.png,.png,7cfad1291ea2c035ec2dfa077d39740f399276c869b21409c578d6496c3ca979,True,640,392,L,PNG,"(392, 640)",0.0,250.0,39.29076849489796,39.66376545134506,91595,True,False,False,False
train,Abdomen,Fetal abdomen,patient00910,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00910_Plane2_1_of_1.png,Patient00910_Plane2_1_of_1.png,.png,0fd047473ee23012acbfa4ec988d4e49081fd235036d996b90483bca436fb56f,True,640,392,L,PNG,"(392, 640)",0.0,250.0,38.114261798469386,38.53304961552528,85895,True,False,False,False
train,Abdomen,Fetal abdomen,patient00912,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00912_Plane2_1_of_1.png,Patient00912_Plane2_1_of_1.png,.png,977924f16b43809a5c8130f70d3fa6acec9356d14b863b4823771d4398ff2cdf,True,959,661,L,PNG,"(661, 959)",0.0,255.0,40.2007228280846,40.34319857088567,191211,True,False,False,False
train,Abdomen,Fetal abdomen,patient00915,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00915_Plane2_1_of_1.png,Patient00915_Plane2_1_of_1.png,.png,0c9ee32cbf2104d550d8a199cf32d06c15166152cb5b690dd1890de780feb61d,True,959,661,L,PNG,"(661, 959)",0.0,255.0,26.28329591938148,34.123699534951974,166173,True,False,False,False
train,Abdomen,Fetal abdomen,patient00917,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00917_Plane2_1_of_1.png,Patient00917_Plane2_1_of_1.png,.png,bb9b15a5c330e2d339a6d75cdf9081b889afdadb22524619448eaf4ee2c90695,True,959,661,L,PNG,"(661, 959)",0.0,255.0,75.51319374222076,49.64461940938659,235378,True,False,False,False
train,Abdomen,Fetal abdomen,patient00923,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00923_Plane2_1_of_1.png,Patient00923_Plane2_1_of_1.png,.png,e1012900dd1936d1dceee80a93e75229e97ebe11170fcea4497a12c693e2316b,True,640,392,L,PNG,"(392, 640)",0.0,250.0,59.38364158163265,43.4987975614258,121239,True,False,False,False
train,Abdomen,Fetal abdomen,patient00925,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00925_Plane2_1_of_1.png,Patient00925_Plane2_1_of_1.png,.png,ec7fb91d8e6f9b1859d0c0fd3e0071d0a801c99c5fd88b9a4e90d110e8199ef4,True,640,392,L,PNG,"(392, 640)",0.0,250.0,54.61275908801021,36.681088542859406,112688,True,False,False,False
train,Abdomen,Fetal abdomen,patient00926,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00926_Plane2_1_of_1.png,Patient00926_Plane2_1_of_1.png,.png,6798288f69bb05dace9683ef1cbc245aafaedf099958f3107543b0c86a2bd573,True,640,392,L,PNG,"(392, 640)",0.0,250.0,52.63946508290816,43.005480185175074,92777,True,False,False,False
train,Abdomen,Fetal abdomen,patient00928,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00928_Plane2_1_of_1.png,Patient00928_Plane2_1_of_1.png,.png,7bb3dc1f263203842d6dbe556ff15646cc6e7810ff098dbbcb487264bca8a837,True,961,663,L,PNG,"(663, 961)",0.0,255.0,65.97795157445032,48.73181942940774,247375,True,False,False,False
train,Abdomen,Fetal abdomen,patient00930,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal abdomen\Patient00930_Plane2_1_of_3.png,Patient00930_Plane2_1_of_3.png,.png,ee1892656546a9ba86345b279f7270b9a705f2e4f4fa06a66600184cdbde875e,True,1137,787,L,PNG,"(787, 1137)",0.0,255.0,42.61089896392455,43.35126392200861,252808,True,False,False,False
